NIN,Age,State_of_Origin,Gender,NIN_Linkage_Count,Login_Frequency,Geographic_Velocity,Device_Reputation_Score,Sector_Conflict_Flag,Failed_Auth_Attempts,Access_Hour,BVN_Status,NHIA_Status,JAMB_Status,FRSC_Status,Voter_ID_Status,Age_Consistency_Score,Name_Mismatch_Flag,Sector_Access_Frequency,Anomaly_Flag
58485552701,63,Akwa Ibom,F,2,5,1497.0799,0.1456,0,4,1,1,0,0,0,1,0.3399,0,18,1
15967829006,67,Osun,M,3,1,50.9861,0.6028,0,1,11,0,1,0,1,1,0.9663,0,2,0
11591008843,66,Bayelsa,M,4,1,22.4383,0.6325,0,0,21,1,1,1,0,1,0.7827,0,14,0
92897102632,26,Nasarawa,M,4,5,63.8753,0.9615,0,1,22,1,0,1,1,1,0.8453,0,6,0
58423188742,55,Katsina,F,5,4,72.153,0.581,0,0,20,1,1,1,1,1,0.9886,0,2,0
98565137089,80,Kaduna,M,3,4,71.702,0.7518,0,0,15,1,0,1,0,1,0.9236,0,13,0
53653178091,29,Yobe,M,3,5,12.159,0.9172,0,0,21,0,1,0,1,1,0.7641,0,7,0
37565250717,80,Bayelsa,M,3,1,46.677,0.7826,0,0,15,1,1,0,1,0,0.8014,0,1,0
93005532096,62,Gombe,F,4,3,0.7742,0.9545,0,0,7,1,1,0,1,1,0.9106,0,10,0
90035995528,57,Kwara,F,3,2,18.4397,0.9237,0,0,13,0,1,0,1,1,0.9177,0,14,0
33157465017,40,Edo,F,3,5,58.114,0.9656,0,2,19,1,0,0,1,1,0.7649,0,13,0
74597544933,68,Enugu,F,1,1,63.263,0.9024,0,1,22,0,0,0,0,1,0.9626,0,10,0
72045047587,19,Taraba,F,3,4,79.7777,0.5506,0,0,22,1,1,0,0,1,0.8941,0,6,0
76369769363,59,Akwa Ibom,M,4,1,75.3215,0.8992,0,0,10,1,1,0,1,1,0.7926,0,6,0
61991304421,78,Edo,F,2,21,91.4689,0.7792,0,3,0,1,0,0,1,0,0.583,0,27,1
14086652821,36,Imo,M,3,28,57.9558,0.208,0,17,10,1,1,0,1,0,0.6772,0,1,1
21572041500,37,Ebonyi,F,3,3,68.2795,0.6231,0,0,9,1,1,0,1,0,0.9247,0,3,0
59391958669,30,Kwara,F,4,3,35.1055,0.6291,0,2,9,1,0,1,1,1,0.8956,0,10,0
68108282424,33,Sokoto,M,3,5,61.0166,0.9108,0,2,8,1,1,1,0,0,0.8471,0,7,0
97031405023,57,Rivers,F,2,2,71.4196,0.9854,0,0,10,0,0,0,1,1,0.945,0,14,0
54985731947,66,Lagos,M,3,7,12.4597,0.0826,0,8,9,1,1,0,0,1,0.6769,0,8,1
25082716075,23,FCT,M,4,11,13.7505,0.3201,0,1,2,1,0,1,1,1,0.5725,0,27,1
75358455858,71,FCT,M,3,1,0.8566,0.7299,0,1,9,1,0,0,1,1,0.9292,0,7,0
97068892433,42,Kano,F,1,3,32.2489,0.9543,0,1,20,1,0,0,0,0,0.8749,0,4,0
88617557275,29,Oyo,F,5,4,7.9025,0.8929,0,1,16,1,1,1,1,1,0.8885,0,11,0
92449407451,42,Plateau,F,3,4,70.2466,0.5822,0,2,6,1,1,0,1,0,0.7671,0,7,0
29932674656,45,Lagos,M,2,1,11.0507,0.9585,0,2,22,1,0,0,0,1,0.8228,0,12,0
34404538203,47,Akwa Ibom,M,2,4,17.8968,0.6519,0,0,19,0,1,0,0,1,0.9266,0,5,0
44664801273,52,Ekiti,M,4,2,43.8407,0.6167,0,2,13,1,1,0,1,1,0.886,0,7,0
74091992088,52,Osun,F,3,1,44.0552,0.5616,0,2,18,1,0,0,1,1,0.974,0,13,0
30248261499,56,Kebbi,M,3,3,69.4496,0.6133,0,1,7,1,0,0,1,1,0.9604,0,2,0
89863513813,62,Imo,F,4,2,76.9681,0.6067,0,0,22,1,1,0,1,1,0.9439,0,2,0
98844840215,78,Kano,M,5,2,74.5417,0.5651,0,2,18,1,1,1,1,1,0.8411,0,7,0
86821348188,56,Jigawa,M,3,2,1.1242,0.7193,0,1,13,1,0,1,0,1,0.8417,0,5,0
80487661103,40,Yobe,F,4,5,58.4199,0.5835,0,0,13,1,1,0,1,1,0.9627,0,3,0
51973996875,34,Kano,F,3,5,77.1914,0.7036,0,0,7,1,0,1,1,0,0.8619,0,14,0
93718110617,35,Gombe,M,4,5,64.1813,0.7147,0,1,6,1,1,1,1,0,0.7993,0,1,0
97938255616,70,Abia,F,3,4,54.8698,0.9963,0,1,17,1,0,0,1,1,0.9773,0,11,0
36455835483,35,FCT,F,2,1,46.209,0.8362,0,2,6,1,0,0,1,0,0.9871,0,7,0
71059618431,71,Bauchi,M,3,4,43.1824,0.9235,0,2,11,1,0,0,1,1,0.9888,0,12,0
64938422571,71,Taraba,F,3,2,19.6768,0.9781,0,2,19,1,0,0,1,1,0.8058,0,5,0
93156131270,52,Ogun,M,5,1,43.6522,0.6748,0,2,16,1,1,1,1,1,0.7912,0,10,0
12445608828,36,Bauchi,F,2,5,17.0505,0.637,0,0,14,1,0,0,0,1,0.7646,0,12,0
71919599861,70,Lagos,M,3,4,9.504,0.5554,0,1,11,1,1,0,0,1,0.8271,0,10,0
31953260136,59,Oyo,M,3,2,8.3669,0.7218,0,1,21,1,0,0,1,1,0.9382,0,13,0
51576010352,48,Jigawa,M,5,1,48.4811,0.8016,0,2,12,1,1,1,1,1,0.9038,0,9,0
18985757975,43,Ebonyi,F,2,2,68.9871,0.8085,0,0,21,1,1,0,0,0,0.9094,0,4,0
44179118679,64,Lagos,M,3,2,67.4744,0.9684,0,1,12,1,1,0,1,0,0.757,0,12,0
43133277953,19,Rivers,M,3,4,17.0946,0.9521,0,1,13,1,0,1,0,1,0.8999,0,5,0
97474234227,39,Benue,M,1,5,12.8264,0.7719,0,1,15,0,0,0,1,0,0.7585,0,8,0
70082462855,57,Taraba,F,4,3,62.5292,0.6138,0,0,20,1,1,0,1,1,0.9805,0,1,0
54091585757,18,Ogun,F,2,2,76.094,0.8063,0,2,19,1,0,0,0,1,0.7655,0,7,0
68365601237,47,Edo,M,3,2,79.4725,0.9738,0,1,6,0,1,0,1,1,0.8974,0,9,0
45747115210,55,Cross River,F,3,2,75.0804,0.6723,0,1,17,0,1,0,1,1,0.76,0,9,0
65155533466,23,Zamfara,F,3,4,43.5051,0.7228,0,2,6,1,0,1,0,1,0.7727,0,4,0
30328090978,51,Ondo,M,3,1,34.9548,0.7409,0,2,7,1,0,0,1,1,0.928,0,11,0
73606728612,40,Delta,F,4,2,52.2799,0.6763,0,1,9,1,1,0,1,1,0.881,0,15,0
19759142099,34,Osun,F,5,3,72.631,0.9566,0,0,19,1,1,1,1,1,0.9132,0,4,0
47652787615,74,Niger,F,4,5,54.6627,0.7457,0,2,16,1,0,1,1,1,0.9121,0,10,0
43306202908,62,Ondo,M,1,3,28.6913,0.7934,0,0,22,1,0,0,0,0,0.9876,0,2,0
11435031600,27,Jigawa,F,4,2,42.7391,0.924,0,2,11,1,1,0,1,1,0.931,0,5,0
33233642046,73,Delta,F,2,2,27.2107,0.9594,0,2,10,0,1,0,0,1,0.8288,0,6,0
97443115087,26,Taraba,M,4,5,24.9592,0.6643,0,2,21,1,0,1,1,1,0.9414,0,1,0
64498112864,61,Benue,F,2,4,51.8899,0.9434,0,1,21,1,0,0,0,1,0.8676,0,3,0
45037340229,30,Edo,F,4,4,24.4554,0.974,0,1,8,1,1,1,0,1,0.7926,0,12,0
72128449656,18,Ondo,F,3,5,73.2413,0.6141,0,1,12,1,1,0,0,1,0.889,0,10,0
84470228654,47,Cross River,M,2,3,43.0585,0.7294,0,1,9,0,0,0,1,1,0.8916,0,5,0
35296614758,33,Benue,F,5,5,37.519,0.6908,0,1,6,1,1,1,1,1,0.9199,0,8,0
42361442854,70,Kogi,M,3,2,49.6622,0.6818,0,1,16,1,0,0,1,1,0.8968,0,12,0
11650425000,75,Katsina,M,4,2,75.5411,0.9087,0,2,13,1,1,0,1,1,0.981,0,12,0
15192100977,19,Nasarawa,F,5,3,64.7443,0.9953,0,0,7,1,1,1,1,1,0.8058,0,10,0
86261950936,50,Cross River,M,2,2,50.9943,0.9997,0,1,6,1,0,0,1,0,0.8181,0,1,0
11571212486,55,Anambra,F,4,1,60.8482,0.8753,0,1,12,1,1,1,0,1,0.7697,0,6,0
61277517988,49,Plateau,F,3,4,1.3445,0.6695,1,0,21,1,1,0,0,1,0.2691,1,4,1
76236919208,74,Ebonyi,M,4,4,63.0165,0.9957,0,0,15,1,1,0,1,1,0.8807,0,12,0
84422767423,18,Lagos,F,4,5,69.5598,0.994,0,2,21,1,1,1,0,1,0.899,0,9,0
51775664292,77,Yobe,M,2,1,55.7364,0.7909,0,0,9,0,1,0,1,0,0.907,0,10,0
22335170258,31,Sokoto,F,5,1,59.9448,0.957,0,1,17,1,1,1,1,1,0.8509,0,10,0
91930607376,61,Ogun,F,3,8,16.1758,0.7387,0,2,23,1,1,0,0,1,0.8144,0,29,1
10499704577,50,Adamawa,M,2,29,43.6491,0.2068,0,16,21,1,0,0,0,1,0.7321,0,5,1
46067174277,72,Jigawa,M,3,4,59.5173,0.8522,0,0,16,1,1,0,1,0,0.9512,0,3,0
64525740051,59,Jigawa,M,4,2,33.6302,0.7533,0,1,8,1,1,1,1,0,0.7904,0,7,0
65438210817,64,Bayelsa,M,4,4,47.9206,0.9934,0,1,9,1,0,1,1,1,0.993,0,11,0
60628262149,67,Nasarawa,M,3,1,21.9237,0.8643,0,1,12,1,0,0,1,1,0.8489,0,4,0
57627104123,40,Ebonyi,M,2,3,19.5498,0.6303,0,2,6,0,1,0,0,1,0.8191,0,13,0
78183542421,80,Abia,F,3,4,61.7068,0.6415,0,2,17,1,0,0,1,1,0.7724,0,15,0
71815471586,60,Taraba,M,3,4,11.8517,0.7479,0,0,13,1,0,0,1,1,0.8014,0,14,0
94499842085,28,Bauchi,M,5,4,1.3376,0.8148,0,0,13,1,1,1,1,1,0.7816,0,3,0
58751353361,56,Bayelsa,M,2,4,69.7895,0.569,0,1,16,1,0,0,1,0,0.8678,0,8,0
26665461356,45,Lagos,F,3,2,35.9835,0.847,0,0,21,1,0,1,1,0,0.7846,0,7,0
67086929321,57,Kaduna,M,3,3,19.7156,0.7412,0,2,20,1,0,1,0,1,0.937,0,9,0
61225299651,50,Borno,M,3,15,59.2836,0.1094,0,11,19,1,1,0,0,1,0.8537,0,10,1
56653596113,40,Sokoto,F,3,5,13.1396,0.6488,0,2,9,1,0,0,1,1,0.8861,0,15,0
47390517522,24,Oyo,F,3,13,56.0474,0.2573,0,8,17,1,0,0,1,1,0.4206,0,16,1
18195946236,42,Rivers,M,3,1,68.3289,0.9816,0,1,16,1,0,0,1,1,0.8727,0,9,0
36704353700,56,Cross River,M,2,4,50.4155,0.9399,0,0,17,1,1,0,0,0,0.8554,0,12,0
91886800623,59,Ekiti,M,2,4,24.0874,0.9625,0,0,16,1,0,0,1,0,0.8507,0,11,0
54616326953,62,Osun,M,2,5,16.9113,0.6101,0,0,6,1,1,0,0,0,0.7536,0,8,0
61129057034,40,Zamfara,M,2,1,41.418,0.5567,0,2,17,0,1,0,0,1,0.9319,0,12,0
51362033674,39,Kwara,F,4,4,23.0277,0.9513,0,1,6,1,1,0,1,1,0.9397,0,3,0
12767093391,45,Anambra,M,2,4,38.8341,0.6706,0,2,16,1,0,0,0,1,0.875,0,2,0
12754851631,28,Edo,M,4,3,25.0891,0.692,0,0,6,1,0,1,1,1,0.7709,0,7,0
49708857707,37,Delta,F,4,2,44.7905,0.6278,0,1,8,1,1,1,0,1,0.9894,0,2,0
19305877854,70,Benue,M,2,3,65.3467,0.7593,0,2,22,1,0,0,0,1,0.8143,0,15,0
29519544591,61,Abia,F,4,2,56.4894,0.5919,0,2,13,0,1,1,1,1,0.9376,0,9,0
80923968702,25,Nasarawa,F,2,5,23.0089,0.5633,0,0,9,1,1,0,0,0,0.8719,0,8,0
35432324846,75,FCT,F,1,3,9.5782,0.9347,0,2,12,1,0,0,0,0,0.8492,0,10,0
18436476044,80,Oyo,F,2,2,45.7646,0.7461,0,0,13,1,1,0,0,0,0.9619,0,11,0
35909877850,76,Kano,F,4,3,59.8223,0.9298,0,2,9,1,1,0,1,1,0.7651,0,3,0
72165078738,40,Ekiti,M,3,2,33.3056,0.58,0,0,10,1,0,0,1,1,0.8756,0,13,0
25527918587,66,Plateau,M,4,4,41.8856,0.7211,0,2,14,1,0,1,1,1,0.9969,0,4,0
52333167200,61,Gombe,F,3,4,42.3248,0.8222,0,2,15,1,0,0,1,1,0.9544,0,4,0
66619165645,77,Kwara,M,4,1,34.9345,0.6271,0,0,13,1,1,1,0,1,0.8288,0,7,0
77053932293,52,Kwara,F,3,2,32.6983,0.7143,0,2,21,1,1,0,0,1,0.8517,0,11,0
28455957592,20,Kaduna,F,4,1,22.6146,0.9472,0,0,16,1,0,1,1,1,0.9922,0,15,0
36463016412,77,Osun,M,3,3,62.1437,0.7192,0,1,11,1,0,1,1,0,0.9656,0,8,0
53833634866,66,Yobe,M,3,1,71.6285,0.7485,0,2,10,1,0,1,0,1,0.7559,0,11,0
66213673853,61,Osun,M,3,1,18.1704,0.7915,0,2,19,1,1,0,1,0,0.8481,0,12,0
93978372566,36,Kwara,F,4,3,36.2505,0.7524,0,2,14,1,1,0,1,1,0.9141,0,11,0
97483184152,28,Yobe,M,5,3,52.1233,0.915,0,0,13,1,1,1,1,1,0.8492,0,14,0
23899828537,66,Niger,F,2,5,13.7832,0.9014,0,1,13,1,1,0,0,0,0.8323,0,7,0
30275929945,66,Borno,M,3,4,61.8214,0.6168,0,0,15,0,1,0,1,1,0.8146,0,3,0
46828755713,43,Ebonyi,M,4,1,25.6698,0.6547,0,1,16,1,1,0,1,1,0.9125,0,9,0
24998173750,64,Adamawa,M,4,2,34.3641,0.6229,0,1,18,1,1,0,1,1,0.9414,0,7,0
99708428324,69,Nasarawa,F,2,5,67.6572,0.8055,0,0,11,1,0,0,0,1,0.8283,0,15,0
11107518095,75,Adamawa,M,1,4,29.8369,0.5589,0,1,10,1,0,0,0,0,0.8468,0,6,0
80527483997,40,Borno,M,4,2,54.1724,0.7908,0,0,12,1,1,0,1,1,0.9997,0,5,0
89855434559,27,Ogun,F,3,2,62.9095,0.7554,0,1,13,1,1,0,0,1,0.9504,0,6,0
47803122403,45,Kwara,M,3,3,68.7956,0.9938,0,0,10,1,0,0,1,1,0.7742,0,15,0
15368294959,60,Edo,M,2,2,19.1214,0.9899,0,0,7,1,1,0,0,0,0.8189,0,8,0
88985869357,75,Abia,F,2,5,34.313,0.8492,0,1,7,1,0,0,0,1,0.9706,0,6,0
72165493794,50,Bauchi,F,3,4,53.7787,0.6865,0,0,18,1,1,1,0,0,0.8217,0,4,0
87553090054,40,Enugu,F,3,1,57.1929,0.8741,0,0,16,1,1,0,0,1,0.7836,0,10,0
42994919249,57,Anambra,F,2,4,22.1339,0.8419,0,0,15,1,0,0,0,1,0.8024,0,7,0
37688873157,53,Akwa Ibom,M,5,3,11.1806,0.5938,0,2,8,1,1,1,1,1,0.7849,0,15,0
79890900259,43,Niger,F,3,21,1.1343,0.4161,0,1,0,1,0,0,1,1,0.4364,0,28,1
45534851774,30,Cross River,F,3,2,79.0052,0.9621,0,1,21,1,0,1,1,0,0.9854,0,15,0
25050666578,55,Kaduna,M,5,1,59.9725,0.7591,0,0,9,1,1,1,1,1,0.927,0,4,0
49806133809,24,Anambra,F,4,1,47.4717,0.876,0,0,15,1,1,1,1,0,0.8273,0,7,0
94307203971,42,Ebonyi,F,3,1,54.853,0.6199,0,2,12,1,1,0,1,0,0.8908,0,9,0
26838510954,69,Edo,M,2,1,32.7694,0.9446,0,0,13,1,0,1,0,0,0.8817,0,11,0
50291127341,37,Zamfara,M,3,1,13.5218,0.8035,0,1,13,1,0,0,1,1,0.7561,0,12,0
95028326149,29,Taraba,F,4,1,73.8827,0.6187,0,1,18,1,1,1,0,1,0.8552,0,14,0
20468362271,76,Oyo,F,3,3,45.4829,0.7979,0,0,22,1,0,0,1,1,0.7769,0,7,0
37278873312,61,Niger,F,2,5,33.225,0.7496,0,0,11,0,0,0,1,1,0.9851,0,14,0
37907829777,45,Imo,F,3,2,37.2308,0.9451,0,2,9,1,1,0,0,1,0.9343,0,12,0
39923203171,32,Kogi,F,4,3,13.1975,0.8359,0,2,13,1,0,1,1,1,0.8581,0,14,0
99834118042,25,Kogi,M,5,1,75.3812,0.7161,0,1,22,1,1,1,1,1,0.9343,0,9,0
63632374995,62,Rivers,M,5,1,45.4841,0.9262,0,1,20,1,1,1,1,1,0.8833,0,10,0
49133919050,33,Anambra,M,2,1,40.8818,0.7596,0,1,8,0,0,0,1,1,0.9207,0,2,0
25142822206,59,Katsina,F,4,1,41.2384,0.6487,0,2,9,1,1,0,1,1,0.8003,0,14,0
31315939762,30,FCT,M,3,4,70.6236,0.9272,0,1,15,1,0,1,0,1,0.82,0,6,0
76921031097,20,Niger,M,4,4,53.0441,0.8039,0,1,19,1,0,1,1,1,0.8232,0,6,0
95058385831,59,Rivers,M,2,5,50.4032,0.7275,0,1,14,1,0,0,0,1,0.7894,0,8,0
62722880712,20,Anambra,M,2,1,55.481,0.8051,0,1,6,1,1,0,0,0,0.8671,0,14,0
86619110008,54,Kogi,M,4,4,5.1243,0.9443,0,0,13,1,1,0,1,1,0.7902,0,10,0
90553424647,76,Kwara,M,4,2,77.2828,0.7574,0,0,12,1,1,0,1,1,0.8137,0,3,0
23471540609,42,Osun,F,4,4,72.3683,0.5788,0,1,9,1,1,0,1,1,0.7894,0,4,0
16315887662,63,Zamfara,F,2,4,53.3567,0.6681,0,1,13,1,0,0,0,1,0.8906,0,3,0
26821039992,70,Ogun,M,2,5,57.1839,0.5825,0,1,16,1,0,0,0,1,0.8302,0,14,0
37059522243,49,Benue,F,3,2,27.6453,0.8609,0,2,17,1,1,0,1,0,0.8895,0,11,0
91165140032,23,Abia,M,4,5,0.8776,0.7683,0,0,9,1,1,0,1,1,0.9033,0,2,0
31963172863,49,Imo,F,3,2,50.3098,0.9851,0,1,14,1,0,1,0,1,0.9719,0,14,0
37259641249,60,Osun,F,4,2,60.617,0.5516,0,0,14,1,1,0,1,1,0.8723,0,14,0
97769565060,49,Sokoto,F,4,3,63.8518,0.6808,0,1,12,1,1,0,1,1,0.7784,0,3,0
28586736553,75,Ekiti,F,4,18,1325.8826,0.3835,1,2,2,1,1,0,1,1,0.7576,0,24,1
82334907779,28,Borno,M,3,5,32.0447,0.9478,0,0,10,1,1,0,0,1,0.8363,0,10,0
83612284616,40,Ondo,M,5,3,10.3076,0.586,0,1,13,1,1,1,1,1,0.962,0,3,0
36843477586,28,Kebbi,F,3,3,19.7723,0.7631,0,1,7,1,0,1,1,0,0.9554,0,9,0
96191115671,64,Bauchi,F,3,3,30.4127,0.6327,0,2,7,1,1,0,0,1,0.8719,0,12,0
76661600774,56,Cross River,M,3,5,53.7684,0.8802,0,0,21,1,1,0,1,0,0.8195,0,11,0
35176311757,25,Bayelsa,F,4,5,52.7183,0.5765,0,1,19,0,1,1,1,1,0.9895,0,8,0
10331371644,68,Akwa Ibom,F,4,2,27.2118,0.9936,0,0,6,1,1,0,1,1,0.9873,0,13,0
60218867903,74,Sokoto,M,3,3,68.6622,0.8243,0,1,8,1,0,1,0,1,0.9247,0,7,0
72428150758,54,Niger,F,4,5,38.5407,0.913,0,1,10,1,0,1,1,1,0.8385,0,13,0
17852941290,56,Anambra,F,4,8,2151.7922,0.8079,1,2,12,1,0,1,1,1,0.4741,0,11,1
57060954997,57,Delta,F,3,1,6.42,0.6703,0,1,18,1,0,0,1,1,0.9164,0,14,0
57545794086,79,Abia,F,4,5,23.4665,0.6328,0,1,18,1,1,0,1,1,0.7672,0,15,0
28126553235,34,Benue,F,3,5,11.7624,0.6377,0,1,18,1,1,0,0,1,0.8005,0,10,0
12227157552,42,Delta,M,4,2,72.087,0.7177,0,2,9,1,1,1,0,1,0.9776,0,3,0
56824986122,46,Gombe,F,2,1,27.1738,0.8881,0,2,10,1,0,0,0,1,0.8715,0,13,0
46400382244,32,Akwa Ibom,M,4,2,17.7758,0.553,0,2,8,1,1,0,1,1,0.8308,0,15,0
62865526984,49,Enugu,F,4,1,60.6463,0.7208,0,0,8,1,0,1,1,1,0.7657,0,14,0
57564995090,66,Osun,M,2,2,71.8351,0.9942,0,2,18,0,0,0,1,1,0.7718,0,1,0
53944332357,20,Nasarawa,M,3,2,10.0824,0.5978,0,2,15,1,0,1,1,0,0.8735,0,15,0
67977966070,65,Enugu,F,5,3,14.9522,0.6957,0,0,17,1,1,1,1,1,0.8606,0,7,0
89086961663,65,Lagos,M,4,2,43.367,0.904,0,1,16,1,0,1,1,1,0.9665,0,14,0
37982631846,62,Adamawa,M,3,8,768.8856,0.0201,0,15,22,1,0,1,0,1,0.4288,0,15,1
22335941422,24,Kano,M,4,5,6.0066,0.5896,0,1,19,0,1,1,1,1,0.773,0,8,0
39946502765,78,Abia,M,3,4,54.2862,0.5501,0,2,19,1,1,0,0,1,0.9264,0,12,0
13055296877,54,Abia,F,5,4,7.81,0.9607,0,0,10,1,1,1,1,1,0.9469,0,15,0
39998079417,65,FCT,M,4,3,58.4796,0.8759,0,2,9,1,1,0,1,1,0.8259,0,5,0
85777168023,58,Gombe,F,3,4,20.3219,0.886,0,0,10,1,0,0,1,1,0.8374,0,8,0
43104119936,22,Jigawa,F,4,2,14.5334,0.8979,0,1,17,1,1,1,0,1,0.8465,0,15,0
27045162600,73,Sokoto,M,4,1,39.4292,0.7556,0,0,9,1,1,0,1,1,0.9414,0,3,0
91453680518,64,Adamawa,M,3,4,30.4997,0.681,0,2,19,1,0,0,1,1,0.7533,0,14,0
41456992292,60,Ebonyi,M,3,2,23.4368,0.8016,0,1,7,1,0,0,1,1,0.9508,0,6,0
52400516137,18,Katsina,F,1,4,6.3768,0.7812,0,1,14,1,0,0,0,0,0.7627,0,8,0
75862520228,66,Yobe,F,4,1,75.9337,0.8518,0,1,11,1,0,1,1,1,0.7819,0,9,0
77178035460,20,Adamawa,F,4,3,67.9693,0.7265,0,2,21,1,0,1,1,1,0.9681,0,4,0
70361365309,40,Bauchi,F,4,1,22.9173,0.5878,0,0,9,1,1,0,1,1,0.7689,0,3,0
41464185555,59,Ekiti,F,3,1,34.1441,0.8821,0,0,19,1,1,0,1,0,0.7919,0,1,0
83106339252,44,FCT,F,3,5,58.8419,0.8432,0,2,14,1,0,0,1,1,0.8605,0,2,0
39165549017,41,Gombe,M,2,25,84.8453,0.0376,0,19,7,1,0,0,0,1,0.803,0,25,1
29632234653,73,Plateau,M,3,4,4.0437,0.891,0,2,10,1,0,0,1,1,0.9097,0,12,0
32647977165,78,Gombe,F,4,1,59.9637,0.6621,0,0,10,1,1,0,1,1,0.9926,0,14,0
18706765516,53,Ebonyi,M,3,5,44.4261,0.6289,0,0,15,1,1,0,0,1,0.8174,0,13,0
70883148480,63,Imo,M,2,2,44.4898,0.8005,0,1,17,1,0,0,0,1,0.8881,0,11,0
45972504503,52,Abia,M,3,1,54.3421,0.6749,0,2,22,1,0,0,1,1,0.7698,0,14,0
19223399622,63,Ogun,F,4,3,78.7575,0.8723,0,1,7,1,1,0,1,1,0.9233,0,6,0
20943120580,20,Akwa Ibom,M,3,5,12.3518,0.9313,0,1,10,1,1,0,0,1,0.8879,0,6,0
63222721813,35,Sokoto,F,5,1,65.4467,0.6757,0,0,14,1,1,1,1,1,0.9378,0,15,0
20680548283,35,Zamfara,M,4,11,56.2541,0.5534,0,2,1,1,1,1,0,1,0.7439,0,59,1
37871845574,37,Kogi,F,3,2,57.9895,0.7664,0,2,15,1,0,0,1,1,0.9048,0,9,0
63714606787,52,Ondo,M,4,3,55.8439,0.9233,0,1,20,1,1,0,1,1,0.946,0,15,0
29064113778,65,Edo,F,3,4,41.6374,0.7275,0,1,17,1,1,0,0,1,0.8163,0,12,0
91857156753,50,Edo,F,3,4,58.1371,0.8637,0,2,22,1,0,0,1,1,0.9128,0,12,0
70294692872,31,Osun,M,4,2,31.9972,0.6786,0,2,17,1,1,0,1,1,0.8259,0,1,0
88587903257,19,Edo,F,4,3,10.113,0.8683,0,0,12,1,1,1,1,0,0.8511,0,2,0
13661976345,55,Yobe,F,4,2,35.6298,0.8535,0,1,10,1,1,0,1,1,0.8745,0,14,0
75971325773,23,Bauchi,M,4,1,55.2431,0.6619,0,2,7,1,1,1,1,0,0.7903,0,15,0
89233886848,69,Katsina,F,3,1,53.4122,0.9747,0,0,17,0,1,0,1,1,0.8557,0,11,0
97802212609,69,Benue,M,4,2,40.3443,0.7504,0,1,6,1,1,1,1,0,0.9769,0,4,0
69789184366,28,Ebonyi,M,2,4,37.4327,0.8121,0,0,21,1,0,1,0,0,0.9155,0,14,0
30321961835,28,Kaduna,M,4,8,8.8477,0.5712,0,2,0,1,1,1,0,1,0.652,0,58,1
80711142806,47,Kogi,F,3,5,11.4119,0.8305,0,0,15,1,1,0,0,1,0.9238,0,5,0
26496471214,20,Zamfara,M,2,2,67.2033,0.6047,0,1,19,0,0,0,1,1,0.7897,0,3,0
73251824953,56,Ekiti,M,2,1,43.9845,0.7468,0,2,17,0,1,0,1,0,0.8345,0,4,0
93296054413,24,Gombe,F,3,4,43.4951,0.6296,0,0,11,1,0,1,0,1,0.7825,0,15,0
46948610361,34,Akwa Ibom,M,4,4,73.0894,0.6693,0,2,20,0,1,1,1,1,0.9859,0,1,0
95651570269,25,Taraba,M,5,5,50.328,0.9828,0,1,12,1,1,1,1,1,0.9215,0,9,0
63667479360,23,Abia,F,4,5,52.7826,0.8123,0,0,12,1,1,1,0,1,0.9203,0,9,0
84327137981,38,Yobe,F,2,1,57.219,0.6131,0,1,12,0,0,0,1,1,0.9166,0,6,0
75750807544,73,Anambra,F,3,3,6.5112,0.894,0,1,18,1,1,1,0,0,0.7919,0,6,0
12148552712,28,Jigawa,F,5,3,48.584,0.7817,0,0,14,1,1,1,1,1,0.8734,0,13,0
85156188609,74,Niger,F,3,4,54.3076,0.7095,0,0,16,0,1,0,1,1,0.7944,0,8,0
13675434831,56,FCT,M,3,5,57.3562,0.7234,0,0,21,1,0,0,1,1,0.924,0,8,0
18635588413,62,FCT,M,4,4,64.8267,0.6002,0,1,6,1,1,1,0,1,0.9457,0,5,0
64243584924,24,Ekiti,F,3,5,13.6504,0.9018,0,0,22,1,0,1,0,1,0.8141,0,9,0
17330892441,43,Ekiti,M,3,2,9.3831,0.9537,0,0,10,1,1,1,0,0,0.8708,0,6,0
66591258660,57,Edo,F,4,2,45.815,0.8752,0,2,12,1,1,0,1,1,0.9373,0,9,0
73817407465,41,Gombe,F,2,4,60.1024,0.5529,0,2,7,1,1,0,0,0,0.7945,0,8,0
78152974769,69,Nasarawa,M,4,4,66.5435,0.6028,0,0,16,1,1,0,1,1,0.8624,0,8,0
35710014811,79,Gombe,F,2,5,6.97,0.8451,0,1,12,0,0,0,1,1,0.7559,0,4,0
31118625180,74,Ebonyi,F,4,3,44.0063,0.7114,0,0,14,1,1,0,1,1,0.8274,0,13,0
98890773798,73,Zamfara,M,2,3,76.2284,0.5716,0,2,6,1,0,0,0,1,0.7846,0,3,0
26373073020,60,Edo,F,3,4,68.7662,0.6486,0,0,14,1,0,0,1,1,0.9997,0,13,0
77274166227,24,Osun,F,3,1,44.4088,0.5721,0,0,13,0,1,0,1,1,0.9108,0,3,0
36330730586,55,Niger,M,3,3,9.5158,0.694,0,0,14,1,0,0,1,1,0.8046,0,7,0
37770653455,55,Benue,M,4,4,51.2648,0.7973,0,1,13,1,1,0,1,1,0.7662,0,12,0
17712547961,21,Plateau,F,4,2,13.3742,0.6507,0,1,18,1,0,1,1,1,0.7604,0,12,0
